web-scraper-order,web-scraper-start-url,ReviewLink,ReviewLink-href,Pagination,ReviewText,Date,Title,UserID
"1738785631-498","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","The best liquid blush I have ever used! It’s so smooth and lash a long time, a little goes a long way! 100% recommended","20 Feb 2023","Best blush ever","ilianap"
"1738785631-499","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I love this blush! It blends very easily and has amazing pigment. I put it on after my foundation and then put a little powder over it. I am def going to be using this in my routine from now on!","20 Feb 2023","I’m obsessed!","QuueennB"
"1738785631-500","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","This is my first CT product and I’m obsessed! The soft pillowy applicator delivers the perfect amount to your cheeks and the color payoff is gorgeous. I wore Dream Pop and she acts like a stain and lasts ALL DAY. the applicator clicks on/off so you don’t waste precious product. A new staple!","20 Feb 2023","She delivered!","RNjamie"
"1738785631-501","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I am loving the bright, creamy look of this blusher! The applicator wand is soft and comfortable and delivers the perfect amount of product every time. I love the feature of being able to turn the applicator on and off. The blush stays on my cheeks without need for reapplication. Its finish is beautiful. Would definitely purchase in the future.","20 Feb 2023","A beautiful blusher indeed!","Meldays"
"1738785631-502","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I’m a big Charlotte Tilbury fan so I was excited to get this blush wand. It really let me down. It felt and acted like a cheek stain. I tried out several different ways to put it on and every time it came out splotchy and was extremely 
hard to blend.. I gave it 3 stars Incase I’m doing it wrong but I don’t think I am.For the money you spend on 1 wand you can buy a blush palette","20 Feb 2023","I can live without it","Jaylynn82"
"1738785631-503","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I am not a blush fan but this was a game changer great applicator can tone down or build up and is a beautiful shade and great formula have to try all 3 shades  perfect for the fresh glow i was searching","20 Feb 2023","Game changers","olalady"
"1738785631-504","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I hadn’t used a blush wand before, so I’m very glad I tried this! It works great and adds a nice pop of color. Stays on all day, no smudging at all. Love this!!","19 Feb 2023","Love This!","Stephanie10232"
"1738785631-505","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","The packaging is cute and the applicator is easy to use .Peach pop is a beautiful matte nude peach color that suits my Asian skin tone well . The blush doesn’t have any weird scent  and is quite pigmented so a little goes a long way . Also ,it lasts all day on my cheeks. All in all , this is a great blush .","19 Feb 2023","","tropicalZ"
"1738785631-506","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","The pigment in this formula is great, but it was very hard to blend it out and I felt like I could still see the outline of the initial application after blending it a bunch.","19 Feb 2023","Good pigment, hard to blend","DocBlood"
"1738785631-507","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I received this Charlotte Tilbury Pillow Talk Matte Beauty Blush Wand in peach pop as a complimentary sample. From first look, I was a bit confused as to how I would feel about this. It is a squeeze tube with a white, pillowy, soft brush applicator. You squeeze the blush product out and it comes out from behind the brush applicator. The color is very vibrant at first glance, similar to a coral hue. The blush consistency is oily and thin. I decided to dab the brush onto the backside of my hand and then apply it either with my finger or beauty blender (both worked out well to be honest although I usually don’t make a habit of applying any makeup with my fingers). The blush surprisingly had a matte finish although it definitely did not look like this at first, being that it was oily and shiny on my hand. Ultimately, I was concerned this would not work for me as I have oily skin and oily products usually just wear off quickly. However to the contrary, this was exactly the opposite. Not only did it not look oily or feel oily once applied onto my face, it felt hydrating and lasted very long. It didn’t even budge throughout the day! I actually am very impressed by how light this felt and how it was matte but not drying. It blended so well with my make up and looked very natural. The shade worked well with my medium skin tone. It was definitely more subtle than it first looked, and just gave the right hint of color. I am very pleased with this overall and do recommend this blush.","19 Feb 2023","Long lasting","msosa61890j"
"1738785631-508","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","Amazing product. If your look g for a no makeup look this product is it.","19 Feb 2023","A must have","curlyTanTan"
"1738785631-509","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","When are companies going to realize that consumers IGNORE the “incentivized” reviews? It’s not a good look when all the 5 star reviews come from people who’ve gotten your product for free and the 3 star reviews are from people who’ve paid for it themselves.","19 Feb 2023","Stop it already!","EmSa12"
"1738785631-510","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","Love Charlotte Tillbury’s products. I have used them before so I was really excited when I received this product complimentary. The packaging of this blush is not as nice as the other wands. The color is beautiful but you need a LOT in order to see it on your cheeks. It’s not as pigmented as others I have used before. Overall the application was super easy and i love it!","19 Feb 2023","Great!","PaulinaLuczaj"
"1738785631-511","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I’ve never used something like this before so I wasn’t expecting it to be so pigmented. A little goes a long way. It’s a beautiful shade that blends perfectly.","19 Feb 2023","Beautiful!","MJE1"
